transaction_id,transaction_date,customer_id,product_id,store_id,quantity,revenue,cost,margin,discount_pct,region_tier,delivery_time_hours,delivery_distance_km,is_perishable
TXN001370,2024-04-07,CUST0052,PRD0021,STR0077,4,3121.6875429570996,2732.229409068673,389.4581338884268,0,Tier 3,9.629678763127739,25.289884379946326,False
TXN001371,2024-08-20,CUST0233,PRD0018,STR0064,5,882.3193260240957,729.3792198447356,152.9401061793601,5,Tier 2,8.425354341625333,12.676209592238447,False
TXN001372,2024-01-31,CUST0527,PRD0002,STR0038,1,132.22089227221264,117.83927301736861,14.381619254844026,10,Tier 2,5.440301602182769,9.63281251108909,False
TXN001373,2024-02-29,CUST0839,PRD0014,STR0037,2,120.0818280705022,107.92170771800633,12.160120352495866,10,Tier 2,5.992232825816518,19.8944248750434,False
TXN001374,2024-04-08,CUST0834,PRD0020,STR0077,3,392.13608116219143,336.32388954437647,55.81219161781496,5,Tier 3,5.197691584730771,26.42683865754639,False
TXN001375,2024-07-23,CUST0238,PRD0004,STR0029,2,89.97378247576661,73.94006692036787,16.033715555398743,5,Metro,1.5618439247470504,10.998780687710402,False
TXN001376,2024-06-05,CUST0905,PRD0018,STR0002,1,167.17629335193394,145.87584396894712,21.300449382986812,10,Metro,1.2019187259139439,2.2949483054577065,False
TXN001377,2024-08-21,CUST0043,PRD0003,STR0029,2,116.34877101682694,97.44447370618477,18.90429731064218,0,Metro,3.3099523492466703,5.409284790912937,False
TXN001378,2024-01-02,CUST0509,PRD0013,STR0044,2,204.50563415800994,169.45679621208862,35.04883794592132,5,Tier 2,8.441805659538415,14.303743972861737,False
TXN001379,2024-02-24,CUST0127,PRD0013,STR0002,3,322.90363288106835,254.18519431813291,68.71843856293543,0,Metro,2.245342556601953,4.318330357377311,False
TXN001380,2024-04-13,CUST0991,PRD0013,STR0057,1,102.25281707900497,84.72839810604431,17.52441897296066,5,Tier 2,3.388793448280408,9.391697439500994,False
TXN001381,2024-07-23,CUST0224,PRD0017,STR0018,3,131.86687244170815,113.41857347470064,18.448298967007517,10,Metro,1.148351185958566,5.501055397516623,False
TXN001382,2024-06-26,CUST0330,PRD0022,STR0010,1,613.2039859350264,551.5827816728277,61.62120426219872,5,Metro,1.8584489002154032,10.821044906123584,False
TXN001383,2024-07-27,CUST0070,PRD0003,STR0038,3,157.0708408727164,146.16671055927713,10.904130313439254,10,Tier 2,9.155349263869015,27.398265358294218,False
TXN001384,2024-07-24,CUST0923,PRD0006,STR0004,3,126.11277633733604,97.41041794648889,28.702358390847152,0,Metro,1.2022774852980196,3.5902964502808787,False
TXN001385,2024-06-10,CUST0615,PRD0007,STR0031,4,623.7268181337643,519.5724675842024,104.15435054956185,0,Tier 2,7.023316423910524,16.175506442432766,True
TXN001386,2024-08-05,CUST0106,PRD0012,STR0031,1,79.27143548495357,65.05735782422617,14.214077660727398,0,Tier 2,7.5704481834647215,29.985476911329336,True
TXN001387,2024-08-07,CUST0549,PRD0014,STR0072,1,60.0409140352511,53.960853859003166,6.080060176247933,10,Tier 3,6.373090651896171,46.44186806646099,False
TXN001388,2024-01-30,CUST0214,PRD0021,STR0078,2,1482.8015829046221,1366.1147045343364,116.68687837028574,5,Tier 3,6.999087564332022,38.740682889516535,False
TXN001389,2024-04-11,CUST0694,PRD0002,STR0013,1,146.9121025246807,117.83927301736861,29.072829507312093,0,Metro,3.854693292298851,9.567054796123465,False
TXN001390,2024-09-16,CUST0685,PRD0022,STR0014,1,613.2039859350264,551.5827816728277,61.62120426219872,5,Metro,1.5200059237859813,14.07187072957974,False
TXN001391,2024-03-19,CUST0503,PRD0014,STR0030,1,66.71212670583455,53.960853859003166,12.751272846831384,0,Metro,3.8748949541323054,14.505375950953258,False
TXN001392,2024-02-12,CUST0968,PRD0009,STR0038,1,69.96453649756977,66.50906915514453,3.455467342425237,15,Tier 2,7.208616402299558,12.96835762747147,True
TXN001393,2024-02-27,CUST0054,PRD0003,STR0045,3,165.79699869897837,146.16671055927713,19.630288139701236,5,Tier 2,3.952666624316519,27.35659590282578,False
TXN001394,2024-04-23,CUST0308,PRD0003,STR0065,1,58.17438550841347,48.72223685309238,9.45214865532109,0,Tier 2,7.9345496151447765,12.854431534214953,False
TXN001395,2024-04-23,CUST0586,PRD0016,STR0050,1,123.0398628368007,102.9053822281726,20.134480608628095,0,Tier 2,5.107036856423439,13.012276368297366,False
TXN001396,2024-03-28,CUST0896,PRD0005,STR0086,3,366.89959705216705,306.4014042275552,60.49819282461186,5,Tier 3,9.415861016840864,26.622114095312966,False
TXN001397,2024-06-07,CUST0171,PRD0021,STR0068,3,2341.265657217825,2049.1720568015044,292.09360041632044,0,Tier 3,6.193543434984275,45.063005764052605,False
TXN001398,2024-05-27,CUST0720,PRD0003,STR0037,1,58.17438550841347,48.72223685309238,9.45214865532109,0,Tier 2,9.001928180768342,15.43273503562972,False
TXN001399,2024-02-02,CUST0980,PRD0019,STR0003,2,150.14724147113594,133.10730460160897,17.03993686952697,5,Metro,2.244996273883607,9.595212282944194,False
TXN001400,2024-04-05,CUST0725,PRD0016,STR0088,1,110.73587655312063,102.9053822281726,7.8304943249480345,10,Tier 3,8.914042381676218,19.584641741106136,False
TXN001401,2024-02-23,CUST0438,PRD0008,STR0080,5,310.1716837344935,259.09498032426035,51.076703410233165,0,Tier 3,6.108728572117583,38.13341850901741,True
TXN001402,2024-09-01,CUST0251,PRD0023,STR0023,1,922.1098804224048,888.1699724000254,33.93990802237943,10,Metro,2.108170645745982,7.178983267951413,False
TXN001403,2024-03-31,CUST0269,PRD0012,STR0067,1,79.27143548495357,65.05735782422617,14.214077660727398,0,Tier 3,8.679057256757481,17.524148393623893,True
TXN001404,2024-04-13,CUST0724,PRD0017,STR0078,2,97.67916477163567,75.61238231646709,22.06678245516858,0,Tier 3,5.497196001679381,46.86427973323124,False
TXN001405,2024-04-14,CUST0555,PRD0002,STR0035,1,139.56649739844667,117.83927301736861,21.72722438107806,5,Tier 2,7.253965316322888,7.441087276894474,False
TXN001406,2024-04-14,CUST0025,PRD0016,STR0018,3,350.66360908488195,308.7161466845178,41.947462400364145,5,Metro,2.3707294257402283,4.245537821206545,False
TXN001407,2024-07-10,CUST0003,PRD0009,STR0086,1,78.19565843846033,66.50906915514453,11.686589283315797,5,Tier 3,6.482237802008787,37.93428713843882,True
TXN001408,2024-05-03,CUST0990,PRD0011,STR0002,3,351.38228674646393,310.26704210005664,41.11524464640729,5,Metro,3.372775657213947,7.76236462782928,True
TXN001409,2024-04-30,CUST0665,PRD0012,STR0064,2,150.61572742141178,130.11471564845235,20.50101177295943,5,Tier 2,5.441676285098471,21.221413427046905,True
TXN001410,2024-02-10,CUST0119,PRD0023,STR0038,1,922.1098804224048,888.1699724000254,33.93990802237943,10,Tier 2,4.206301375773344,25.6267612499237,False
TXN001411,2024-01-03,CUST0913,PRD0013,STR0068,2,193.742179728641,169.45679621208862,24.285383516552372,10,Tier 3,11.167713125674219,28.52719501516004,False
TXN001412,2024-08-14,CUST0028,PRD0022,STR0023,1,645.4778799316067,551.5827816728277,93.89509825877906,0,Metro,3.8298424780172713,8.091973031879704,False
TXN001413,2024-05-01,CUST0480,PRD0009,STR0026,2,156.39131687692065,133.01813831028906,23.373178566631594,5,Metro,2.1539125626020637,8.400904661291667,True
TXN001414,2024-06-04,CUST0095,PRD0020,STR0018,1,123.8324466827973,112.10796318145883,11.724483501338469,10,Metro,1.2540206013278574,5.189536708987844,False
TXN001415,2024-04-05,CUST0122,PRD0018,STR0004,1,176.46386520481914,145.87584396894712,30.58802123587202,5,Metro,2.932379290687306,13.615885526301913,False
TXN001416,2024-06-20,CUST0570,PRD0002,STR0038,1,139.56649739844667,117.83927301736861,21.72722438107806,5,Tier 2,6.420568749149763,5.40812994170252,False
TXN001417,2024-06-18,CUST0313,PRD0015,STR0027,7,794.3513668927753,707.6282378441157,86.72312904865964,5,Metro,2.2439815338037024,3.8372962774245156,False
TXN001418,2024-06-04,CUST0929,PRD0019,STR0073,3,237.07459179653046,199.66095690241346,37.413634894116996,0,Tier 3,11.011002529138759,37.09676867314181,False
TXN001419,2024-02-17,CUST0479,PRD0015,STR0088,1,107.50620003060118,101.0897482634451,6.416451767156076,10,Tier 3,7.765172092853367,38.02128568135319,False
TXN001420,2024-01-06,CUST0445,PRD0016,STR0078,3,369.1195885104021,308.7161466845178,60.40344182588427,0,Tier 3,7.929543159702475,10.119418095562317,False
TXN001421,2024-06-03,CUST0727,PRD0015,STR0010,4,477.80533346933856,404.3589930537804,73.44634041555815,0,Metro,2.419440662055275,13.713661760938086,False
TXN001422,2024-05-06,CUST0020,PRD0013,STR0018,4,409.0112683160199,338.91359242417724,70.09767589184264,5,Metro,2.102834262283017,11.705464338938985,False
TXN001423,2024-02-15,CUST0438,PRD0014,STR0010,6,380.2591222232569,323.76512315401897,56.49399906923793,5,Metro,3.5998056528554945,2.2234798817993204,False
TXN001424,2024-07-17,CUST0030,PRD0006,STR0077,3,119.80713752046921,97.41041794648889,22.39671957398032,5,Tier 3,7.49420449833356,19.57679689853393,False
TXN001425,2024-05-04,CUST0537,PRD0003,STR0011,4,232.6975420336539,194.88894741236953,37.80859462128436,0,Metro,2.077648675756862,13.691270488764651,False
TXN001426,2024-09-20,CUST0579,PRD0012,STR0088,1,71.34429193645822,65.05735782422617,6.286934112232046,10,Tier 3,9.622583316323986,34.538730846351086,True
TXN001427,2024-03-03,CUST0061,PRD0024,STR0025,5,5258.534670163781,4837.833070670582,420.70159949319896,5,Metro,3.1287753916004823,3.326581820676472,False
TXN001428,2024-03-19,CUST0124,PRD0014,STR0004,2,133.4242534116691,107.92170771800633,25.502545693662768,0,Metro,2.850656077993688,3.5036755595425677,False
TXN001429,2024-08-23,CUST0444,PRD0002,STR0072,1,139.56649739844667,117.83927301736861,21.72722438107806,5,Tier 3,9.65427344818024,23.02189103602239,False
TXN001430,2024-04-30,CUST0154,PRD0001,STR0033,3,275.97996303142907,224.8344427850505,51.14552024637857,5,Tier 2,8.02673223896878,12.19713317933049,False
TXN001431,2024-09-24,CUST0294,PRD0009,STR0010,2,164.62243881781123,133.01813831028906,31.60430050752217,0,Metro,3.327901407349233,7.045970550046652,True
TXN001432,2024-05-06,CUST0645,PRD0001,STR0084,2,193.6701494957397,149.889628523367,43.7805209723727,0,Tier 3,6.282492417260398,17.080763395929903,False
TXN001433,2024-09-02,CUST0393,PRD0021,STR0018,1,780.4218857392749,683.0573522671682,97.3645334721067,0,Metro,2.1974783028950253,2.207471884317324,False
TXN001434,2024-06-25,CUST0971,PRD0023,STR0034,2,2049.133067605344,1776.3399448000507,272.79312280529325,0,Tier 2,6.009724280542475,15.057431063127234,False
TXN001435,2024-07-04,CUST0369,PRD0003,STR0075,2,110.53133246598559,97.44447370618477,13.086858759800819,5,Tier 3,5.542924269952279,12.669360294403976,False
TXN001436,2024-08-20,CUST0633,PRD0018,STR0051,1,185.75143705770438,145.87584396894712,39.875593088757256,0,Tier 2,5.901539586431941,23.527278274148273,False
TXN001437,2024-09-15,CUST0437,PRD0005,STR0018,1,115.86303064805276,102.13380140918505,13.729229238867703,10,Metro,2.9615413519027816,13.925352623738645,False
TXN001438,2024-04-30,CUST0579,PRD0022,STR0007,6,3485.5805516306764,3309.496690036966,176.08386159371048,10,Metro,1.9790619415894062,4.187543755595622,False
TXN001439,2024-02-29,CUST0256,PRD0001,STR0075,3,290.5052242436096,224.8344427850505,65.67078145855908,0,Tier 3,7.935266422081536,16.2739488404158,False
TXN001440,2024-03-09,CUST0062,PRD0021,STR0066,1,780.4218857392749,683.0573522671682,97.3645334721067,0,Tier 3,8.758902377441672,15.00584027428211,False
TXN001441,2024-01-09,CUST0875,PRD0011,STR0066,4,419.19290348700963,413.68938946674217,5.50351402026746,15,Tier 3,11.27288042676612,14.909467277489266,True
TXN001442,2024-04-17,CUST0002,PRD0022,STR0050,6,3872.86727958964,3309.496690036966,563.3705895526741,0,Tier 2,7.499496467447044,15.715727170065332,False
TXN001443,2024-03-13,CUST0773,PRD0023,STR0011,1,1024.566533802672,888.1699724000254,136.39656140264663,0,Metro,3.8756836846414435,11.857479393655598,False
TXN001444,2024-06-28,CUST0469,PRD0021,STR0013,4,2965.6031658092443,2732.229409068673,233.37375674057148,5,Metro,1.6077127030602134,2.152295302743505,False
TXN001445,2024-05-28,CUST0568,PRD0008,STR0031,8,446.64722457767067,414.5519685188166,32.09525605885409,10,Tier 2,9.187005905803519,25.105603134911636,True
TXN001446,2024-01-14,CUST0536,PRD0004,STR0052,1,47.35462235566664,36.970033460183934,10.384588895482707,0,Tier 2,3.739873802682703,11.405083763134822,False
TXN001447,2024-08-15,CUST0870,PRD0024,STR0060,1,996.3539375047163,967.5666141341164,28.787323370599893,10,Tier 2,7.233494454154256,9.390010803043412,False
TXN001448,2024-09-06,CUST0130,PRD0007,STR0038,2,265.0838977068498,259.7862337921012,5.297663914748625,15,Tier 2,8.28774199176332,14.556492448384093,True
TXN001449,2024-01-20,CUST0892,PRD0006,STR0001,5,189.16916450600408,162.35069657748147,26.818467928522608,10,Metro,1.8878980960135512,11.907037992837438,False
TXN001450,2024-02-05,CUST0282,PRD0022,STR0006,6,3679.223915610158,3309.496690036966,369.7272255731923,5,Metro,1.9974902671670938,10.093446934763538,False
TXN001451,2024-08-24,CUST0096,PRD0004,STR0066,1,44.986891237883306,36.970033460183934,8.016857777699371,5,Tier 3,10.945952175658803,48.35370155726514,False
TXN001452,2024-04-29,CUST0306,PRD0024,STR0082,2,1882.001881953353,1935.1332282682329,-53.13134631487992,15,Tier 3,11.917541515759073,41.03961146782147,False
TXN001453,2024-02-13,CUST0333,PRD0007,STR0068,1,132.5419488534249,129.8931168960506,2.6488319573743127,15,Tier 3,9.261210650204674,11.444362749958952,True
TXN001454,2024-02-01,CUST0678,PRD0013,STR0003,2,215.2690885873789,169.45679621208862,45.81229237529027,0,Metro,2.4166470114609604,14.129264171682514,False
TXN001455,2024-08-09,CUST0336,PRD0011,STR0048,2,234.25485783097596,206.84469473337109,27.41016309760488,5,Tier 2,8.699518191148561,23.91389675681891,True
TXN001456,2024-06-29,CUST0284,PRD0023,STR0048,2,2049.133067605344,1776.3399448000507,272.79312280529325,0,Tier 2,6.434464596363525,7.530991619709091,False
TXN001457,2024-03-30,CUST0829,PRD0014,STR0038,1,66.71212670583455,53.960853859003166,12.751272846831384,0,Tier 2,7.957015716714949,20.479125355697303,False
TXN001458,2024-03-14,CUST0571,PRD0002,STR0068,1,132.22089227221264,117.83927301736861,14.381619254844026,10,Tier 3,11.956445245964703,32.17156831520072,False
TXN001459,2024-07-28,CUST0043,PRD0017,STR0021,2,92.79520653305389,75.61238231646709,17.182824216586795,5,Metro,3.5913774646090353,6.21661759876076,False
TXN001460,2024-03-05,CUST0160,PRD0010,STR0066,1,84.139653429993,81.83340223705389,2.306251192939115,15,Tier 3,10.226190081122779,19.972374910112144,True
TXN001461,2024-02-27,CUST0115,PRD0012,STR0089,1,67.38072016221054,65.05735782422617,2.3233623379843635,15,Tier 3,9.283591540158195,36.361271291900046,True
TXN001462,2024-06-16,CUST0837,PRD0019,STR0035,2,158.04972786435363,133.10730460160897,24.942423262744654,0,Tier 2,4.938210204945356,22.344105405169326,False
TXN001463,2024-08-31,CUST0928,PRD0024,STR0086,1,1107.059930560796,967.5666141341164,139.49331642667948,0,Tier 3,7.2982549397279906,21.76174892261035,False
TXN001464,2024-01-28,CUST0147,PRD0015,STR0056,2,226.9575333979358,202.1794965268902,24.7780368710456,5,Tier 2,3.433341196935536,26.97424122369424,False
TXN001465,2024-01-23,CUST0026,PRD0021,STR0072,3,2107.1390914960425,2049.1720568015044,57.96703469453814,10,Tier 3,10.728283445591654,44.93563102149833,False
TXN001466,2024-07-26,CUST0338,PRD0006,STR0018,1,42.037592112445346,32.4701393154963,9.567452796949048,0,Metro,1.7006292620211916,8.174904710791592,False
TXN001467,2024-07-25,CUST0836,PRD0009,STR0016,5,411.5560970445281,332.54534577572264,79.01075126880545,0,Metro,1.4054435558280165,6.800735466184732,True
TXN001468,2024-03-17,CUST0087,PRD0012,STR0089,2,142.68858387291644,130.11471564845235,12.573868224464093,10,Tier 3,6.039805755121629,49.94321103197832,True
TXN001469,2024-08-17,CUST0817,PRD0006,STR0070,1,37.833832901200815,32.4701393154963,5.363693585704517,10,Tier 3,7.828227938307149,22.11957708081661,False
TXN001470,2024-08-29,CUST0322,PRD0009,STR0021,6,493.86731645343366,399.0544149308672,94.81290152256645,0,Metro,2.3020976524579746,7.072161651754445,True
TXN001471,2024-04-04,CUST0796,PRD0014,STR0073,1,63.37652037054282,53.960853859003166,9.415666511539655,5,Tier 3,10.047874685007413,26.283417049091117,False
TXN001472,2024-06-24,CUST0840,PRD0008,STR0087,2,105.45837246972779,103.63799212970414,1.8203803400236467,15,Tier 3,8.63450217607413,15.481815142580366,True
TXN001473,2024-02-28,CUST0442,PRD0004,STR0006,1,42.61916012009998,36.970033460183934,5.649126659916043,10,Metro,3.4175799072496953,5.25700839242114,False
TXN001474,2024-03-11,CUST0489,PRD0003,STR0029,2,110.53133246598559,97.44447370618477,13.086858759800819,5,Metro,3.0260319150315618,7.282568295196325,False
TXN001475,2024-09-11,CUST0565,PRD0019,STR0007,1,79.02486393217681,66.55365230080449,12.471211631372327,0,Metro,2.1120421816812085,7.174792986288238,False
TXN001476,2024-03-24,CUST0216,PRD0005,STR0042,1,128.73670072005862,102.13380140918505,26.602899310873568,0,Tier 2,3.4156940602720627,20.764493468789542,False
TXN001477,2024-07-07,CUST0244,PRD0024,STR0026,2,2103.4138680655124,1935.1332282682329,168.2806397972795,5,Metro,3.379790458170672,7.368638007626549,False
TXN001478,2024-06-12,CUST0033,PRD0012,STR0049,6,428.06575161874935,390.344146945357,37.721604673392335,10,Tier 2,6.118415687171391,13.030356336029454,True
TXN001479,2024-03-28,CUST0697,PRD0004,STR0008,1,42.61916012009998,36.970033460183934,5.649126659916043,10,Metro,2.28380788677409,3.607349834286146,False
TXN001480,2024-06-22,CUST0320,PRD0015,STR0066,1,113.4787666989679,101.0897482634451,12.3890184355228,5,Tier 3,5.560728898805641,35.31447018571611,False
TXN001481,2024-06-13,CUST0532,PRD0008,STR0075,1,58.932619909553765,51.81899606485207,7.113623844701692,5,Tier 3,7.861295365825608,24.448645307517076,True
TXN001482,2024-09-11,CUST0829,PRD0010,STR0061,3,252.418960289979,245.50020671116167,6.918753578817331,15,Tier 2,5.996018418944031,16.489534084911543,True
TXN001483,2024-01-07,CUST0090,PRD0015,STR0040,2,226.9575333979358,202.1794965268902,24.7780368710456,5,Tier 2,4.9112966635244995,7.315268915250979,False
TXN001484,2024-08-23,CUST0689,PRD0002,STR0017,5,697.8324869922334,589.1963650868431,108.63612190539027,5,Metro,1.2466559214267843,14.234771104837229,False
TXN001485,2024-08-03,CUST0862,PRD0012,STR0009,1,79.27143548495357,65.05735782422617,14.214077660727398,0,Metro,3.422229037681781,5.4656447389002984,True
TXN001486,2024-07-28,CUST0893,PRD0017,STR0043,1,43.95562414723605,37.806191158233545,6.149432989002506,10,Tier 2,3.905624629817937,22.841607756846884,False
TXN001487,2024-04-26,CUST0108,PRD0022,STR0038,3,1936.43363979482,1654.748345018483,281.68529477633706,0,Tier 2,3.591076635687688,18.150545990757134,False
TXN001488,2024-02-09,CUST0186,PRD0020,STR0022,2,275.18321485066065,224.21592636291766,50.96728848774299,0,Metro,1.3514207053725324,2.133574700587287,False
TXN001489,2024-08-07,CUST0970,PRD0019,STR0086,2,158.04972786435363,133.10730460160897,24.942423262744654,0,Tier 3,11.447690464584095,31.24483602390734,False
TXN001490,2024-09-13,CUST0455,PRD0017,STR0011,1,48.839582385817835,37.806191158233545,11.03339122758429,0,Metro,2.706308829252136,6.178241001582043,False
TXN001491,2024-08-31,CUST0336,PRD0019,STR0085,1,75.07362073556797,66.55365230080449,8.519968434763484,5,Tier 3,10.535617445492862,15.879899372618599,False
TXN001492,2024-07-05,CUST0505,PRD0009,STR0021,1,82.31121940890561,66.50906915514453,15.802150253761084,0,Metro,3.040413706841508,14.519879482060938,True
TXN001493,2024-06-27,CUST0233,PRD0006,STR0079,2,84.07518422489069,64.9402786309926,19.134905593898097,0,Tier 3,6.86772750462532,15.01365513814961,False
TXN001494,2024-04-16,CUST0908,PRD0017,STR0072,2,97.67916477163567,75.61238231646709,22.06678245516858,0,Tier 3,10.445062525762905,30.822255416194583,False
TXN001495,2024-01-04,CUST0751,PRD0014,STR0051,3,180.1227421057533,161.88256157700948,18.24018052874382,10,Tier 2,4.369310210890557,18.329810493408626,False
TXN001496,2024-09-15,CUST0764,PRD0012,STR0011,2,158.54287096990714,130.11471564845235,28.428155321454796,0,Metro,1.158033335559187,8.515094992758401,True
TXN001497,2024-06-10,CUST0100,PRD0016,STR0032,2,233.7757393899213,205.8107644563452,27.964974933576116,5,Tier 2,9.549303268474775,12.39152206369662,False
TXN001498,2024-09-20,CUST0682,PRD0024,STR0071,4,4206.827736131025,3870.2664565364657,336.561279594559,5,Tier 3,5.444128728579374,27.034394550390864,False
TXN001499,2024-08-05,CUST0329,PRD0017,STR0078,1,46.39760326652694,37.806191158233545,8.591412108293397,5,Tier 3,10.463153568801676,18.957515324526568,False
TXN001500,2024-01-01,CUST0678,PRD0003,STR0044,2,110.53133246598559,97.44447370618477,13.086858759800819,5,Tier 2,9.306884580340927,20.4556508511517,False
TXN001501,2024-09-10,CUST0849,PRD0021,STR0005,3,2341.265657217825,2049.1720568015044,292.09360041632044,0,Metro,1.3416380409390674,3.6852957933838946,False
TXN001502,2024-07-25,CUST0580,PRD0017,STR0003,3,146.5187471574535,113.41857347470064,33.10017368275287,0,Metro,3.7903036572260516,7.005777593717436,False
TXN001503,2024-05-03,CUST0126,PRD0022,STR0037,1,645.4778799316067,551.5827816728277,93.89509825877906,0,Tier 2,3.9659141227747225,18.988925098023664,False
TXN001504,2024-02-12,CUST0578,PRD0023,STR0029,3,2920.014621337615,2664.509917200076,255.5047041375392,5,Metro,3.081333015106498,6.820287152603245,False
TXN001505,2024-09-21,CUST0661,PRD0010,STR0023,2,197.9756551293953,163.66680447410778,34.30885065528753,0,Metro,2.5360929876521627,3.4863582337366843,True
TXN001506,2024-04-04,CUST0236,PRD0003,STR0006,1,58.17438550841347,48.72223685309238,9.45214865532109,0,Metro,1.1605235700823415,6.114737354400002,False
TXN001507,2024-04-05,CUST0532,PRD0011,STR0071,1,110.9628273936202,103.42234736668554,7.5404800269346595,10,Tier 3,9.878774740852132,36.995326262180065,True
TXN001508,2024-07-16,CUST0023,PRD0004,STR0086,5,236.7731117783332,184.85016730091968,51.92294447741352,0,Tier 3,6.702504595130218,41.19525177874236,False
TXN001509,2024-02-22,CUST0393,PRD0024,STR0068,1,1107.059930560796,967.5666141341164,139.49331642667948,0,Tier 3,6.588443684578011,10.348524891204786,False
TXN001510,2024-05-11,CUST0172,PRD0016,STR0002,1,123.0398628368007,102.9053822281726,20.134480608628095,0,Metro,1.1386408049421082,12.553221092861365,False
TXN001511,2024-03-01,CUST0642,PRD0013,STR0020,1,107.63454429368944,84.72839810604431,22.906146187645135,0,Metro,2.6887587002098785,14.338835264537206,False
TXN001512,2024-07-09,CUST0767,PRD0009,STR0008,1,82.31121940890561,66.50906915514453,15.802150253761084,0,Metro,1.925479230475983,7.495120962433918,True
TXN001513,2024-03-21,CUST0735,PRD0009,STR0088,3,246.93365822671683,199.5272074654336,47.406450761283224,0,Tier 3,5.321495853017566,43.0213617512261,True
TXN001514,2024-04-21,CUST0364,PRD0011,STR0088,2,209.59645174350482,206.84469473337109,2.75175701013373,15,Tier 3,5.145092422926222,47.216916437460696,True
TXN001515,2024-02-23,CUST0159,PRD0024,STR0025,1,1051.7069340327562,967.5666141341164,84.14031989863975,5,Metro,3.10946605989274,3.3964229351216404,False
TXN001516,2024-04-11,CUST0705,PRD0009,STR0037,1,78.19565843846033,66.50906915514453,11.686589283315797,5,Tier 2,7.943750230069915,8.874715699204186,True
TXN001517,2024-07-18,CUST0426,PRD0019,STR0057,1,79.02486393217681,66.55365230080449,12.471211631372327,0,Tier 2,5.906408959826043,27.73547087593155,False
TXN001518,2024-07-07,CUST0112,PRD0015,STR0058,1,113.4787666989679,101.0897482634451,12.3890184355228,5,Tier 2,6.834694544649626,7.405174007006153,False
TXN001519,2024-04-09,CUST0601,PRD0008,STR0020,1,58.932619909553765,51.81899606485207,7.113623844701692,5,Metro,2.429016474328227,13.8926837412902,True
TXN001520,2024-04-28,CUST0270,PRD0008,STR0038,1,62.0343367468987,51.81899606485207,10.21534068204663,0,Tier 2,8.152539748741237,12.396981632563376,True
TXN001521,2024-09-10,CUST0715,PRD0021,STR0023,5,3902.1094286963744,3415.286761335841,486.82266736053316,0,Metro,3.4272668507790733,12.967405202127063,False
TXN001522,2024-02-26,CUST0067,PRD0015,STR0042,1,113.4787666989679,101.0897482634451,12.3890184355228,5,Tier 2,3.396395861255443,8.91679691109644,False
TXN001523,2024-07-28,CUST0160,PRD0015,STR0002,3,358.3540001020039,303.2692447903353,55.08475531166863,0,Metro,3.375569976681786,6.772954064561924,False
TXN001524,2024-03-09,CUST0882,PRD0024,STR0036,2,1882.001881953353,1935.1332282682329,-53.13134631487992,15,Tier 2,7.572380204036694,18.02947020806816,False
TXN001525,2024-05-14,CUST0573,PRD0015,STR0083,4,477.80533346933856,404.3589930537804,73.44634041555815,0,Tier 3,10.913190079351,33.7481987758266,False
TXN001526,2024-01-17,CUST0883,PRD0003,STR0050,2,98.8964553643029,97.44447370618477,1.4519816581181288,15,Tier 2,5.404087988963971,7.424300595056622,False
TXN001527,2024-05-30,CUST0593,PRD0005,STR0003,1,122.29986568405569,102.13380140918505,20.166064274870635,5,Metro,1.519873113663359,11.426791141890416,False
TXN001528,2024-03-16,CUST0780,PRD0020,STR0002,2,275.18321485066065,224.21592636291766,50.96728848774299,0,Metro,1.4467705017862844,9.674542779464137,False
TXN001529,2024-08-27,CUST0241,PRD0004,STR0052,3,134.96067371364992,110.9101003805518,24.05057333309813,5,Tier 2,6.93130108863196,23.530025964595662,False
TXN001530,2024-03-23,CUST0890,PRD0007,STR0024,2,296.270238613538,259.7862337921012,36.48400482143683,5,Metro,2.22184845991994,3.191952728444123,True
TXN001531,2024-04-02,CUST0967,PRD0016,STR0005,3,369.1195885104021,308.7161466845178,60.40344182588427,0,Metro,3.314680396121786,6.585047284618693,False
TXN001532,2024-02-13,CUST0465,PRD0012,STR0010,2,158.54287096990714,130.11471564845235,28.428155321454796,0,Metro,1.7014379617298045,14.404336444765232,True
TXN001533,2024-07-12,CUST0340,PRD0020,STR0039,3,412.77482227599097,336.32388954437647,76.4509327316145,0,Tier 2,4.97611873385392,6.288063915859702,False
TXN001534,2024-09-16,CUST0557,PRD0017,STR0020,2,92.79520653305389,75.61238231646709,17.182824216586795,5,Metro,2.08655694241626,2.8485581293447644,False
TXN001535,2024-08-08,CUST0567,PRD0008,STR0030,2,124.0686734937974,103.63799212970414,20.43068136409326,0,Metro,3.3837991231668534,7.081850340627532,True
TXN001536,2024-05-30,CUST0246,PRD0015,STR0048,2,226.9575333979358,202.1794965268902,24.7780368710456,5,Tier 2,4.463274248005534,10.962471222992638,False
TXN001537,2024-08-06,CUST0451,PRD0021,STR0001,8,6243.375085914199,5464.458818137346,778.9162677768536,0,Metro,3.6555461249220524,5.6385692409681525,False
TXN001538,2024-09-10,CUST0824,PRD0006,STR0012,2,79.87142501364615,64.9402786309926,14.931146382653552,5,Metro,2.2654135026539333,13.413388640838326,False
TXN001539,2024-02-07,CUST0743,PRD0018,STR0062,1,185.75143705770438,145.87584396894712,39.875593088757256,0,Tier 2,7.1556658137107245,23.70918642107279,False
